profile id;profile name;trajectory id;timestamp;latitude;longitude;type
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:33:33.947927247;47,444715;19,212665;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:33:50.026177479;47,444662;19,212927;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:34:11.905879395;47,444669;19,213299;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:34:32.681604643;47,444690;19,213651;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:35:30.565155365;47,444727;19,214634;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:35:55.026356985;47,444747;19,215049;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:36:33.741657294;47,444777;19,215706;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:37:35.182552605;47,444839;19,216747;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:38:35.076504979;47,444879;19,217764;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:40:36.504399608;47,446203;19,218422;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:40:44.563514116;47,446228;19,218554;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:40:49.639774151;47,446283;19,218525;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:40:55.494354571;47,446242;19,218604;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T18:40:56.799775722;47,446254;19,218618;poi(spotter hely: Cargodomb (Cargohill)(viewpoint))
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:01:38.799775722;47,446254;19,218618;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:01:40.104798101;47,446242;19,218604;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:01:45.957590098;47,446283;19,218525;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:01:51.032299467;47,446228;19,218554;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:01:59.088952124;47,446203;19,218422;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:04:00.479753675;47,444879;19,217764;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:05:00.355409997;47,444839;19,216747;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:06:01.777536705;47,444777;19,215706;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:06:40.481010492;47,444747;19,215049;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:07:04.934739848;47,444727;19,214634;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:08:02.800608644;47,444690;19,213651;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:08:23.569987446;47,444669;19,213299;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:08:45.443005679;47,444662;19,212927;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:09:01.516344421;47,444715;19,212665;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:09:06.220387945;47,444666;19,212631;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:09:09.910210913;47,444628;19,212603;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:09:26.082167541;47,444456;19,212498;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:09:33.712458712;47,444380;19,212433;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:09:49.123753550;47,444226;19,212303;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:09:53.737084866;47,444184;19,212255;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:09:57.790951598;47,444146;19,212215;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:10:03.215668007;47,444098;19,212156;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:10:22.862905641;47,443912;19,211966;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:10:27.546124712;47,443868;19,211920;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:10:46.288128378;47,443672;19,211787;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:10:58.894743346;47,443529;19,211823;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:11:06.557664132;47,443446;19,211867;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:11:16.843048791;47,443332;19,211914;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:13:11.487640999;47,442147;19,211057;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:14:21.269775165;47,441420;19,210553;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:15:28.648321366;47,440725;19,210045;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:16:21.789646583;47,440174;19,209653;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:17:11.269259514;47,439660;19,209291;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:17:56.769960367;47,439192;19,208944;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:19:04.696173684;47,438706;19,209849;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:20:11.638224117;47,438242;19,210758;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:20:47.480930700;47,437868;19,210501;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:21:16.228088812;47,437568;19,210295;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:21:46.198082638;47,437255;19,210081;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:22:55.404724285;47,436530;19,209594;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:23:02.875739127;47,436492;19,209708;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:23:35.905540978;47,436324;19,210212;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:23:43.323894912;47,436286;19,210325;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:24:46.228138668;47,435625;19,209889;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T19:24:51.304840202;47,435601;19,209968;poi(8823883882(bar))
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:11:06.304840202;47,435601;19,209968;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:11:11.371998271;47,435625;19,209889;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:11:15.939487175;47,435577;19,209857;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:11:20.951673651;47,435520;19,209871;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:11:39.916252260;47,435317;19,209991;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:11:45.449226009;47,435257;19,210023;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:13:06.825915008;47,434408;19,209433;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:14:17.848955120;47,434783;19,208357;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:15:26.863779909;47,435132;19,207300;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:16:34.784637335;47,435484;19,206266;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:17:43.300807066;47,435831;19,205217;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:18:46.682232683;47,436158;19,204251;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:21:34.914594255;47,434464;19,202855;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:21:37.950086996;47,434433;19,202831;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:21:45.566398104;47,434357;19,202766;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:22:16.753997606;47,434521;19,202293;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:22:29.001072944;47,434381;19,202320;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:22:34.650208223;47,434348;19,202237;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:22:40.365595376;47,434354;19,202140;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:22:44.225702431;47,434333;19,202082;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:23:03.575550800;47,434134;19,201933;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:23:08.776131388;47,434100;19,201860;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:23:21.962177355;47,434069;19,201640;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:23:24.181003125;47,434094;19,201632;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:24:01.053188512;47,434010;19,201016;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:24:16.136255526;47,434180;19,200962;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:24:45.827128769;47,434109;19,200467;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T20:25:04.659939837;47,434116;19,200146;poi(Pool Bar(bar))
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T21:03:04.659939837;47,434116;19,200146;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T21:03:23.494837356;47,434109;19,200467;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T21:03:53.188999995;47,434180;19,200962;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T21:04:08.273738033;47,434010;19,201016;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T21:04:21.224244619;47,433864;19,201062;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T21:04:30.464615797;47,433760;19,201096;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T21:04:35.872778392;47,433699;19,201115;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T21:04:40.044138439;47,433652;19,201130;waypoint
aae8806e-0496-4d06-837d-e8254a1820f2;RosanaConlon;RosanaConlon@41026baf-ce5a-4ed9-b105-17d7b7a75f90  [profileId aae8806e-0496-4d06-837d-e8254a1820f2];2022-06-21T21:04:53.275438194;47,433514;19,201034;waypoint
